path,kind,before_tendency,after_tendency,tendency_change,before_stability,after_stability,plastic_trace,weakening_trace,emotion_exposure,waking_participation,sleep_participation,formed
plastic:visual>emotion_control:0005,plastic,0.015350761507760725,0.015350761507760725,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.09559972543342196,False
plastic:visual>emotion_control:0006,plastic,0.015896071618978717,0.015896071618978717,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.09627542797957195,False
plastic:visual>emotion_control:0007,plastic,0.017113226357675856,0.017113226357675856,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.10126922660236239,False
plastic:visual>emotion_control:0008,plastic,0.01700499023694603,0.01668876849693085,-0.00031622174001517955,0.01,0.009920944564996205,0.0,0.03615537343130874,0.0,0.0309048825850296,0.12124802587161017,False
plastic:visual>emotion_control:0009,plastic,0.01672281711542326,0.01672281711542326,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08784854035042919,False
plastic:visual>emotion_control:0010,plastic,0.015526668327119044,0.01469884959095208,-0.0008278187361669635,0.01,0.00979304531595826,0.0,0.094891648357356,0.0,0.08065966459501211,0.09329428928942061,False
plastic:visual>emotion_control:0011,plastic,0.014787762676770134,0.015772977608020825,0.000985214931250691,0.01,0.010766456775161618,0.004368630132067025,0.025360918465068084,0.00022363854002306583,0.021064892937617218,0.0869543443898676,False
plastic:visual>emotion_control:0012,plastic,0.016151532069188193,0.016151532069188193,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.10521664507776118,False
plastic:visual>emotion_control:0013,plastic,0.01600883230578912,0.01573158047992025,-0.000277251825868869,0.01,0.009930687046445359,3.2361963837625804e-11,0.03169653500393652,1.4612268528762728e-12,0.029094464380162735,0.11414527656530925,False
plastic:visual>emotion_control:0014,plastic,0.01491017559807856,0.01491017559807856,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.09645593815897592,False
plastic:visual>emotion_control:0015,plastic,0.016662157766333206,0.016662157766333206,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.1023800666764976,False
plastic:audio>emotion_control:0000,plastic,0.015079598568593639,0.015077129829975968,-2.46873861767076e-06,0.01,0.009999382815345582,0.0,0.0002821415637918084,0.0,0.00024499687439902333,0.09009135869827506,False
plastic:audio>emotion_control:0001,plastic,0.014831214036544929,0.014257083997870092,-0.0005741300386748367,0.01,0.009856467490331292,0.0,0.06570926966459939,0.0,0.05681789078303339,0.091273255378953,False
plastic:audio>emotion_control:0002,plastic,0.014975822788442571,0.01497509499960045,-7.277888421208106e-07,0.01,0.00999981805278947,0.0,8.317586786279465e-05,0.0,7.499144904742518e-05,0.09113999086168807,False
plastic:audio>emotion_control:0003,plastic,0.015384705733870437,0.015381942075084332,-2.7636587861049056e-06,0.01,0.009999912171625368,6.2469740906515965e-06,0.0004946904930793795,3.18741071524923e-07,0.00044079234624833774,0.09380014575016181,False
plastic:audio>emotion_control:0004,plastic,0.016692116385952055,0.016059089075798314,-0.0006330273101537408,0.01,0.009841743172461564,0.0,0.07247259434607188,0.0,0.06286602317813283,0.10908636295183914,False
plastic:audio>emotion_control:0005,plastic,0.01580598556579116,0.015668051250285125,-0.00013793431550603377,0.01,0.009965516421123493,0.0,0.01576522775149411,0.0,0.013545732663877577,0.1035780680743045,False
plastic:audio>emotion_control:0006,plastic,0.015930999676450737,0.01605993140710319,0.000128931730652454,0.01,0.010228370524684316,0.0018185641492769948,0.04089113769963609,9.285266906531744e-05,0.03487094387834242,0.08669436212689367,False
plastic:audio>emotion_control:0007,plastic,0.015711976829048103,0.01571179501617798,-1.81812870123782e-07,0.01,0.009999986649878093,3.3592930358755455e-07,3.0268654853515132e-05,1.7192840531122903e-08,2.6854166650960922e-05,0.09937691853098785,False
plastic:audio>emotion_control:0008,plastic,0.015618030602556659,0.015616326082814672,-1.704519741987237e-06,0.01,0.009999818235114845,2.5623547389327054e-06,0.0002682919915153948,1.3336316113634536e-07,0.00023268506835324602,0.07848343519610662,False
plastic:audio>emotion_control:0009,plastic,0.016792275270447,0.016789359213800606,-2.916056646394549e-06,0.01,0.00999993414261052,6.650492441311149e-06,0.0005435995801919667,3.395910572262882e-07,0.0004811210915144442,0.10238206015062355,False
plastic:association>motor:0000,plastic,0.018952463318550418,0.018952463318550418,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0001,plastic,0.020572987073317894,0.020572987073317894,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0002,plastic,0.018445681611587442,0.018445681611587442,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0021356420239299254,False
plastic:association>motor:0003,plastic,0.01851594898682772,0.01851594898682772,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03112242662039111,False
plastic:association>motor:0004,plastic,0.018952532673059568,0.018952532673059568,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0005,plastic,0.019938622292749925,0.019938622292749925,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0006,plastic,0.019185574833502635,0.020144355041975776,0.0009587802084731409,0.01,0.010671146145931199,0.001022580243142684,0.0001632349360534571,5.3224828623178994e-05,0.00012547703928301695,0.03842704153684603,False
plastic:association>motor:0007,plastic,0.02118563480415021,0.02118563480415021,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0008,plastic,0.019308030886718175,0.019308030886718175,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0009,plastic,0.01964149568312283,0.01964149568312283,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0010,plastic,0.02029604489042747,0.02029604489042747,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0011,plastic,0.020397519710749278,0.020397519710749278,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0012,plastic,0.019759446357061214,0.019759446357061214,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0013,plastic,0.01887902306151713,0.01887902306151713,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,False
plastic:association>motor:0014,plastic,0.020866827870140964,0.021542020751079617,0.0006751928809386534,0.01,0.010472635016657057,0.0007417363822265809,0.00016779750533220058,3.761301724541673e-05,0.00013647273032452674,0.04179444547618656,False
plastic:association>motor:0015,plastic,0.018872804590344256,0.018872804590344256,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.009589674956343159,False
plastic:association>motor:0016,plastic,0.019497980974274035,0.019497980974274035,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.009907340424852057,False
plastic:prediction>motor:0000,plastic,0.02074332540160814,0.02074332540160814,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0881372371105342,False
plastic:prediction>motor:0001,plastic,0.019619287223739172,0.09154527880408597,0.0719259915803468,0.01,0.060348194106242765,0.08477160472497408,0.014555189793678895,0.0043751840969814305,0.011421641557773176,0.08551153850266623,True
plastic:prediction>motor:0002,plastic,0.02077650409973583,0.14077650409973583,0.12,0.01,0.13655922931506304,0.21990620080846238,0.040965139291073024,0.01126154767625217,0.03304232512733237,0.08876086219865559,True
plastic:prediction>motor:0003,plastic,0.01844728773584046,0.019690256680819373,0.0012429689449789116,0.01,0.010870078261485238,0.0013598275425280733,0.0002383665531617746,6.928108510409974e-05,0.0001948613264055175,0.08348097666300262,False
plastic:prediction>motor:0004,plastic,0.02010784930915424,0.14010784930915424,0.12,0.01,0.1399295065974072,0.23448334768915316,0.06782336363087499,0.011728907616049077,0.05679616962248017,0.09542552976347844,True
plastic:prediction>motor:0005,plastic,0.020813101603651053,0.14081310160365104,0.12,0.01,0.12826606860727358,0.20141602336282982,0.06578510515199525,0.009543787499600099,0.0587882090658357,0.09877243538150642,True
plastic:prediction>motor:0006,plastic,0.01933296728389282,0.01933296728389282,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06520095574969106,False
plastic:prediction>motor:0007,plastic,0.018961842313934357,0.018961842313934357,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08661444623264825,False
plastic:prediction>motor:0008,plastic,0.02152008059554757,0.021653759843976886,0.00013367924842931644,0.01,0.010093575473900522,0.00014815276371741182,1.1022899193893175e-05,7.746699190772866e-06,8.28504135743592e-06,0.10549001445851289,False
plastic:prediction>motor:0009,plastic,0.01992022651102228,0.13992022651102226,0.11999999999999998,0.01,0.14866669652885575,0.23928328842239482,0.03922051132578118,0.012204171857877585,0.031680527090968746,0.08510269445827205,True
plastic:prediction>motor:0010,plastic,0.02077175068296192,0.08332245972161237,0.06255070903865045,0.01,0.05378549632705531,0.07481960590410593,0.021904867318157547,0.003820418760274333,0.017811410043288334,0.0768774718759342,True
plastic:prediction>motor:0011,plastic,0.018948772156217836,0.13894877215621784,0.12000000000000001,0.01,0.1517319194848545,0.24121418789166285,0.06094876533984733,0.011672285192657738,0.05352226690063376,0.08992491407578547,True
plastic:prediction>motor:0012,plastic,0.020202323918130382,0.020202323918130382,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.08277215292141805,False
plastic:prediction>motor:0013,plastic,0.019728634079104114,0.019728634079104114,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05898933343728212,False
plastic:prediction>motor:0014,plastic,0.018595603183426145,0.018595603183426145,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.055887089708050244,False
plastic:prediction>motor:0015,plastic,0.020049797842355655,0.12566524155090283,0.10561544370854718,0.01,0.08393081059598301,0.11602540924294813,0.020745954709847206,0.0058863642881559495,0.01719234820915499,0.07420548191964298,True
plastic:prediction>motor:0016,plastic,0.021407176504034054,0.021476946957689553,6.977045365549883e-05,0.01,0.01004883931755885,7.612882570311238e-05,1.008555227616739e-05,3.8744887252961e-06,8.24157427730766e-06,0.10493656605513423,False
plastic:motor>interoceptive:0000,plastic,0.01912672802071359,0.13912672802071357,0.11999999999999998,0.01,0.16593748737917394,0.26235968757101463,0.006859057372324539,0.01341774445408996,0.0136821358926883,0.014538363840386176,True
plastic:motor>interoceptive:0001,plastic,0.01692861781466542,0.13692861781466542,0.12,0.01,0.22790325014520096,0.3219735866599877,0.002445035192571061,0.016364114214351504,0.00990247192531409,0.012901532292945873,True
plastic:motor>interoceptive:0002,plastic,0.017179714963981192,0.13717971496398118,0.12,0.01,0.25837596537250856,0.3709504798341358,0.003196336560805567,0.01845315332946684,0.013227059421036167,0.01410704853189327,True
plastic:motor>interoceptive:0003,plastic,0.018489427112271015,0.018489427112271015,0.0,0.01,0.01,0.0,0.01715776047699111,0.0,0.014476910150496977,0.016481756927484766,False
plastic:motor>interoceptive:0004,plastic,0.017304918338953337,0.13730491833895334,0.12,0.01,0.2675940192283602,0.3950011934165216,0.006013373300574498,0.01980182914410589,0.01332345639176257,0.014209858740956233,True
plastic:motor>interoceptive:0005,plastic,0.016904230020433442,0.13690423002043345,0.12000000000000001,0.01,0.3169582693757911,0.47848013791305954,0.006441751617227666,0.024411740165937387,0.013235727515144735,0.015068688096786235,True
plastic:motor>interoceptive:0006,plastic,0.016658087524983312,0.13665808752498332,0.12000000000000001,0.01,0.19251374990458925,0.2668957071959532,0.00334346972509783,0.012727177945527178,0.013043002085134755,0.014849272927516814,True
plastic:motor>interoceptive:0007,plastic,0.017176789305839376,0.13717678930583938,0.12,0.01,0.22139828435646244,0.35438937003213195,0.006013425641086855,0.01781735741241705,0.013449136846950736,0.01531165159495801,True
plastic:motor>interoceptive:0008,plastic,0.016694175014529737,0.13669417501452974,0.12,0.01,0.1008134890170412,0.1459084612204255,0.009459202742220089,0.007440205272782211,0.009765333543914491,0.012722860212926512,True
plastic:motor>interoceptive:0009,plastic,0.01785653421249525,0.13785653421249525,0.12,0.01,0.2008749649030231,0.3252552627469812,0.00765738811830543,0.016870635838889463,0.01374815819573446,0.014662815726292338,True
plastic:motor>interoceptive:0010,plastic,0.018114372083784334,0.13811437208378433,0.12,0.01,0.15553963286956163,0.2427034576835439,0.005464592317825941,0.011803560667579194,0.012957956018021001,0.013768864795326635,True
plastic:motor>interoceptive:0011,plastic,0.01818036457320043,0.13818036457320043,0.12,0.01,0.24754287792860905,0.3619752206689423,0.005934821737555437,0.018118380103072304,0.013005163162238764,0.013819026162227705,True
plastic:interoceptive>prediction:0000,plastic,0.009777834276554579,0.009777834276554579,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.035226053785404575,False
plastic:interoceptive>prediction:0001,plastic,0.010217882072075102,0.010217882072075102,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03681138923645876,False
plastic:interoceptive>prediction:0002,plastic,0.009858971893885451,0.009858971893885451,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03551836371736674,False
plastic:interoceptive>prediction:0003,plastic,0.009951596537931045,0.011900302413162934,0.001948705875231889,0.01,0.011364094112662322,0.0028157033557034096,0.03271191522461257,0.0001395847552792239,0.028296387199536078,0.03800596768650006,False
plastic:interoceptive>prediction:0004,plastic,0.009830936290306146,0.01448428607154368,0.004653349781237534,0.01,0.013257344846866272,0.0064361876477923765,0.04622505967797771,0.000330879320536805,0.037766272608245215,0.03856312186879747,False
plastic:interoceptive>prediction:0005,plastic,0.009485958231122462,0.009485958231122462,0.0,0.01,0.01,0.0,0.02104695118276079,0.0,0.018615775532531187,0.03184778023602918,False
fixed:aligned:visual>prediction:0000,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0001,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0002,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0003,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0004,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0005,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0006,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0007,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0008,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,2.016609481905486,0.0,True
fixed:aligned:visual>prediction:0009,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.2401893805518729,0.0,True
fixed:aligned:visual>prediction:0010,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.298137629284641,0.0,True
fixed:aligned:visual>prediction:0011,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0012,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0013,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0014,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0015,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,3.6338229709061904,0.0,True
fixed:aligned:visual>prediction:0016,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.19941802301461328,0.0,True
fixed:aligned:visual>prediction:0017,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,2.286472293497828,0.0,True
fixed:aligned:visual>prediction:0018,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0019,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0020,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.6540918740476098,0.0,True
fixed:aligned:visual>prediction:0021,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.709220886692808,0.0,True
fixed:aligned:visual>prediction:0022,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.6348317876480674,0.0,True
fixed:aligned:visual>prediction:0023,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.0304502433836775,0.0,True
fixed:aligned:visual>prediction:0024,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0025,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.7094471756468518,0.0,True
fixed:aligned:visual>prediction:0026,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.005083335473085,0.0,True
fixed:aligned:visual>prediction:0027,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,3.260200690506488,0.0,True
fixed:aligned:visual>prediction:0028,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,2.3546630906458326,0.0,True
fixed:aligned:visual>prediction:0029,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0030,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0031,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.1604685474516403,0.0,True
fixed:aligned:visual>prediction:0032,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,1.9841298363907176,0.0,True
fixed:aligned:visual>prediction:0033,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.6568849540240969,0.0,True
fixed:aligned:visual>prediction:0034,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
fixed:aligned:visual>prediction:0035,fixed,0.95,0.95,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
plastic:grid:prediction>prediction:0000,plastic,0.013579429057294284,0.013579429057294284,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05654427478559076,False
plastic:grid:prediction>prediction:0001,plastic,0.014250956507689646,0.014250956507689646,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05934049195503256,False
plastic:grid:prediction>prediction:0002,plastic,0.014279096119970722,0.014279096119970722,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05945766433116613,False
plastic:grid:prediction>prediction:0003,plastic,0.013399797783756958,0.013399797783756958,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.057813447762241045,False
plastic:grid:prediction>prediction:0004,plastic,0.01427773511592256,0.01427773511592256,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06160130970693424,False
plastic:grid:prediction>prediction:0005,plastic,0.014384179675488523,0.014384179675488523,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.062060564919837614,False
plastic:grid:prediction>prediction:0006,plastic,0.014398996116373432,0.014398996116373432,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06212449047639792,False
plastic:grid:prediction>prediction:0007,plastic,0.014059466665901072,0.014059466665901072,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.060659590149885464,False
plastic:grid:prediction>prediction:0008,plastic,0.013746202379690674,0.013746202379690674,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04543225101066637,False
plastic:grid:prediction>prediction:0009,plastic,0.013498153164995594,0.013498153164995594,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04461242937020546,False
plastic:grid:prediction>prediction:0010,plastic,0.013630735577985095,0.013630735577985095,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04505062439310417,False
plastic:grid:prediction>prediction:0011,plastic,0.014394611211411357,0.014394611211411357,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0475752918292557,False
plastic:grid:prediction>prediction:0012,plastic,0.01377484060465906,0.01377484060465906,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.045526902536180476,False
plastic:grid:prediction>prediction:0013,plastic,0.013752122137721935,0.013752122137721935,0.0,0.01,0.01,0.0,8.174754251505109e-05,0.0,6.574987511165915e-05,0.061576353567957216,False
plastic:grid:prediction>prediction:0014,plastic,0.014269333900078061,0.014269333900078061,0.0,0.01,0.01,0.0,8.749668549482864e-05,0.0,6.822270137371773e-05,0.06389221536945972,False
plastic:grid:prediction>prediction:0015,plastic,0.014003125251909533,0.021225588426309668,0.007222463174400135,0.01,0.015055724222080095,0.00722258876245868,1.1167669102876163e-07,0.0003733350425581045,6.694993887237889e-05,0.06270024240133798,False
plastic:grid:prediction>prediction:0016,plastic,0.01355445422042814,0.013601746888224513,4.729266779637288e-05,0.01,0.010033104867457461,4.7292667831630336e-05,7.599775795251935e-05,2.3351814131040253e-06,6.480481072483267e-05,0.06069127783619523,False
plastic:grid:prediction>prediction:0017,plastic,0.01357900983733214,0.01647794471995534,0.002898934882623199,0.01,0.01202925441783624,0.002898943003376465,2.4357140557097944e-05,0.000144959725920046,6.492221287764651e-05,0.06080122780125643,False
plastic:grid:prediction>prediction:0018,plastic,0.014465058811412034,0.014465058811412034,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06285709831299299,False
plastic:grid:prediction>prediction:0019,plastic,0.013778698300177177,0.013778698300177177,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05987455737103646,False
plastic:grid:prediction>prediction:0020,plastic,0.014112860573773804,0.014112860573773804,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06132664070908587,False
plastic:grid:prediction>prediction:0021,plastic,0.014229148711771758,0.014229148711771758,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06183196426276586,False
plastic:grid:prediction>prediction:0022,plastic,0.013322509801896245,0.013322509801896245,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05789221594681228,False
plastic:grid:prediction>prediction:0023,plastic,0.014555839272322754,0.014555839272322754,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06166911200861873,False
plastic:grid:prediction>prediction:0024,plastic,0.014507112665990682,0.014507112665990682,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.06146267069750822,False
plastic:grid:prediction>prediction:0025,plastic,0.013337219262777542,0.013337219262777542,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05650615215047547,False
plastic:grid:prediction>prediction:0026,plastic,0.013670001740813387,0.013670001740813387,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03917216593632761,False
plastic:grid:prediction>prediction:0027,plastic,0.013533295783517859,0.013533295783517859,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.038780427255879844,False
plastic:grid:prediction>prediction:0028,plastic,0.014371318067944701,0.014371318067944701,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04118182768042401,False
plastic:grid:prediction>prediction:0029,plastic,0.014160957582184936,0.014160957582184936,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.040579027767822254,False
plastic:grid:prediction>prediction:0030,plastic,0.013425589720833634,0.013425589720833634,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.038471789419556944,False
plastic:grid:prediction>prediction:0031,plastic,0.013495711822351032,0.013495711822351032,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05723726402824332,False
plastic:grid:prediction>prediction:0032,plastic,0.014458051858228618,0.014458051858228618,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.061318687182763475,False
plastic:grid:prediction>prediction:0033,plastic,0.013820958210316148,0.013820958210316148,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05861668095913546,False
plastic:grid:prediction>prediction:0034,plastic,0.013662474059054566,0.013662474059054566,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05794452677197893,False
plastic:grid:prediction>prediction:0035,plastic,0.01378649595966344,0.01378649595966344,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05847052157417071,False
plastic:grid:prediction>prediction:0036,plastic,0.013659374494672936,0.013659374494672936,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.057931381071535754,False
plastic:grid:prediction>prediction:0037,plastic,0.013619732798253292,0.013619732798253292,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05776325490862077,False
plastic:grid:prediction>prediction:0038,plastic,0.014181803586727321,0.014181803586727321,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.060147078344237534,False
plastic:grid:prediction>prediction:0039,plastic,0.014689187341896733,0.014689187341896733,0.0,0.01,0.01,0.0,0.029578494125632817,0.0,0.02289401545340585,0.06149968390549841,False
plastic:grid:prediction>prediction:0040,plastic,0.013440388253888252,0.013440388253888252,0.0,0.01,0.01,0.0,0.027008313837370193,0.0,0.020947684117735538,0.05627129737965269,False
plastic:grid:prediction>prediction:0041,plastic,0.014081151330947344,0.018285491730472312,0.004204340399524968,0.01,0.012943038279667477,0.005818598645089152,0.02663963924750078,0.00029639924687494,0.021946353373339743,0.05895400036248229,False
plastic:grid:prediction>prediction:0042,plastic,0.01355265348352002,0.01355265348352002,0.0,0.01,0.01,0.0,0.024942769217325387,0.0,0.02112265648633888,0.05674132175712384,False
plastic:grid:prediction>prediction:0043,plastic,0.014035745028791126,0.13403574502879112,0.12,0.01,0.10043786234417683,0.16022875791301597,0.024335790134263555,0.007998564955450461,0.021875584816914477,0.05876389636524069,True
plastic:grid:prediction>prediction:0044,plastic,0.013691762627061718,0.013691762627061718,0.0,0.01,0.01,0.0,0.02676512167623465,0.0,0.02133946677051778,0.05732373439555334,False
plastic:grid:prediction>prediction:0045,plastic,0.014160554530775544,0.014160554530775544,0.0,0.01,0.01,0.0,0.026779277808310343,0.0,0.022070108217062907,0.059286440243386467,False
plastic:grid:prediction>prediction:0046,plastic,0.014328937677853064,0.020209689089527867,0.005880751411674804,0.01,0.014116525988172361,0.007840934114657834,0.02682422062426337,0.00039672735525680833,0.02233254386319907,0.05999141527565012,False
plastic:grid:prediction>prediction:0047,plastic,0.014494636117323257,0.014494636117323257,0.0,0.01,0.01,0.0,0.01679529573239138,0.0,0.014353558235220379,0.06314310991825582,False
plastic:grid:prediction>prediction:0048,plastic,0.014290017956042688,0.014324060763486636,3.404280744394826e-05,0.01,0.010023829965210763,5.2930372622482704e-05,0.017191744459678672,2.7182961776115636e-06,0.014150931644931978,0.06225173003507485,False
plastic:grid:prediction>prediction:0049,plastic,0.014004559729382176,0.014004559729382176,0.0,0.01,0.01,0.0,0.016387642894302584,0.0,0.013868251814480936,0.061008185868998636,False
plastic:grid:prediction>prediction:0050,plastic,0.01337426195031073,0.07844448086827441,0.06507021891796368,0.01,0.055549153242574575,0.0699791365299056,0.013723272596980233,0.003351121464702804,0.013244088792780823,0.058262414148825895,True
plastic:grid:prediction>prediction:0051,plastic,0.014104205157295949,0.01754290989087337,0.003438704733577422,0.01,0.012407093313504196,0.00523601307419584,0.0173206372874914,0.00027222969829904595,0.013966927382522589,0.06144227211695152,False
plastic:grid:prediction>prediction:0052,plastic,0.014488735657929472,0.014488735657929472,0.0,0.01,0.01,0.0,0.01775883386889112,0.0,0.014347715205644627,0.06311740569546238,False
plastic:grid:prediction>prediction:0053,plastic,0.013462515748014828,0.13346251574801482,0.12,0.01,0.11572532943831915,0.20067301186716294,0.014458816249425046,0.010377444401414745,0.01333148360659827,0.058646874938598534,True
plastic:grid:prediction>prediction:0054,plastic,0.01341801834491159,0.03177303001270281,0.018355011667791223,0.01,0.022848508167453853,0.0183731518809265,0.01622356606740061,0.0009344452409311663,0.013287419301596845,0.05845303051280666,False
